id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
0,25363,646,53,160,231,740.34375,243.84375,1.0245436429977417,0.9747967720031738,0,0,894,578
1,13798,81,465,165,112,97.78125,532.84375,1.0192108154296875,0.9873262643814087,0,0,894,578
2,15071,161,0,160,141,181.59375,117.40625,1.018841028213501,0.9908820390701294,0,0,894,578
3,17280,760,22,133,208,824.15625,207.71875,1.0188392400741577,0.9655309319496155,0,0,894,578
4,10129,678,223,121,137,712.40625,298.03125,1.0157023668289185,0.9882271885871887,0,0,894,578
5,9756,553,254,123,126,628.59375,352.21875,1.0155855417251587,0.9908210039138794,0,0,894,578
6,10080,123,118,120,116,209.53125,189.65625,1.0148178339004517,0.9902289509773254,0,0,894,578
7,19122,184,368,163,190,237.46875,478.65625,1.01385498046875,0.9898537993431091,0,0,894,578
8,14334,309,355,144,141,405.09375,442.53125,1.012387752532959,0.9873865246772766,0,0,894,578
9,9293,509,355,109,113,572.71875,406.40625,1.0123798847198486,0.9881308674812317,0,0,894,578
10,16669,60,294,148,173,209.53125,388.34375,1.0111690759658813,0.9787561297416687,0,0,894,578
11,11331,0,455,161,116,125.71875,496.71875,1.0100657939910889,0.9885914921760559,0,0,894,578
12,10614,413,309,114,141,516.84375,370.28125,1.0089716911315918,0.9898809790611267,0,0,894,578
13,9455,723,412,107,122,740.34375,514.78125,1.008885383605957,0.9861300587654114,0,0,894,578
14,8221,509,205,148,113,544.78125,279.96875,1.008294701576233,0.9900714159011841,0,0,894,578
15,24619,548,0,177,222,600.65625,153.53125,1.0078039169311523,0.9872819781303406,0,0,894,578
16,1325,643,514,37,49,656.53125,514.78125,1.0062198638916016,0.9820627570152283,0,0,894,578
17,6835,242,103,94,104,265.40625,117.40625,1.0060248374938965,0.9879255294799805,0,0,894,578
18,4691,470,269,83,96,516.84375,298.03125,1.0048868656158447,0.9807570576667786,0,0,894,578
19,9168,450,120,121,150,488.90625,261.90625,1.0040820837020874,0.9768368601799011,0,0,894,578
20,9880,793,204,100,137,852.09375,261.90625,1.0037238597869873,0.9889135360717773,0,0,894,578
21,46777,76,110,408,277,125.71875,261.90625,1.0032316446304321,0.97954261302948,0,0,894,578
22,10932,417,12,130,129,433.03125,45.15625,1.0018963813781738,0.9766937494277954,0,0,894,578
23,833,331,557,51,20,377.15625,568.96875,1.0017768144607544,0.9892857074737549,0,0,894,578
24,1470,690,542,48,35,712.40625,568.96875,1.001725673675537,0.993220329284668,0,0,894,578
25,1318,589,499,46,38,600.65625,532.84375,1.0015966892242432,0.9716840386390686,0,0,894,578
26,11595,617,331,143,115,656.53125,406.40625,1.0015252828598022,0.9891117811203003,0,0,894,578
27,11337,309,56,195,130,349.21875,153.53125,1.0013338327407837,0.9821787476539612,0,0,894,578
28,1549,542,514,43,44,544.78125,532.84375,1.001055359840393,0.9865038394927979,0,0,894,578
29,11402,309,56,133,130,377.15625,117.40625,1.0007590055465698,0.9812467694282532,0,0,894,578
30,14583,0,244,128,178,13.96875,298.03125,1.0003440380096436,0.9871305823326111,0,0,894,578
31,2089,771,505,54,50,824.15625,532.84375,0.9996839165687561,0.9857549667358398,0,0,894,578
32,25092,0,455,246,121,153.65625,514.78125,0.9991730451583862,0.9836623072624207,0,0,894,578
33,1259,345,486,39,44,349.21875,496.71875,0.9983561635017395,0.9842519760131836,0,0,894,578
34,32107,0,244,208,222,209.53125,388.34375,0.9979544878005981,0.9638476371765137,0,0,894,578
35,1667,744,537,52,40,768.28125,550.90625,0.9961387515068054,0.989266574382782,0,0,894,578
